James Pond II - Codename RoboCod (Europe).gg	524288	C2F7928B	607BD5D109FD322168603856258A37C0
James Pond II - Codename RoboCod (USA).gg	524288	9FB5C155	13F37A4434AEF5140752F1717A1CC936
Jang Pung II (Korea) (Unl).gg	262144	76C5BDFB	9B95B6E6609DAA8EA413F223F426C8FF
Jeopardy! (USA).gg	262144	D7820C21	6E87D0107228AE1B5C582F8595992152
Jeopardy! - Sports Edition (USA, Europe).gg	262144	2DD850B7	5D1351B4F7579D36A1250F5B5F5A507F
Joe Montana Football (Japan).gg	262144	4A98678B	5227E282029D0E31BB16949B52A041BA
Joe Montana Football (USA, Europe).gg	262144	2E01BA6C	C74F379A93E9F667C375A316F8021AFC
Journey from Darkness - Strider Returns (USA, Europe).gg	262144	1EBFA5CA	D9393AFCE9CC368EB1B0217CFF994C8E
Judge Dredd (USA, Europe).gg	524288	04D23FC4	CFDA45DE60237EE360D4C40A1404CFCA
Junction (Japan) (En).gg	131072	A8EF36A7	7DD2EF762D2284A0E551447A9EE11458
Junction (USA).gg	131072	32ABAA02	7B089A66ACC807A71ADC58C9BD679ECC
Jungle Book, The (Europe).gg	262144	90100884	895E858A9ED0204284FDF247542EB706
Jungle Book, The (USA).gg	262144	30C09F31	9212DDA9031449AFFFA6903921286BEA
Jungle Strike (USA).gg	524288	D51642B0	F678A27147F02B86D409E9317BAB46B1
Jurassic Park (Japan).gg	524288	2F536AE3	5797A3EFC5BD691A29CD52E8315DA9B9
Jurassic Park (USA, Europe).gg	524288	BD6F2321	A3158BAAB261C5DDBCD4328D01E33A94
Kaitou Saint Tail (Japan).gg	524288	937FD52B	BBF7DCB006A49C087EE71A3684A5A339
Kawasaki Superbike Challenge (USA, Europe).gg	262144	23F9150A	6D8C0F7F54A59C87FC5A8F279B72A922
Kenyuu Densetsu Yaiba (Japan).gg	524288	D9CE3F4C	D8CB893B1CF1AE9555AD9B7EAAD469E0
Kick & Rush (Japan).gg	262144	FD14CE00	686CBD73FF62C8DECDEF3E76890A3E83
Kinetic Connection (Japan).gg	131072	4AF7F2AA	3393B5A16EDD56194B1BB869E6324CB1
Kishin Douji Zenki (Japan).gg	524288	7D622BDD	AC6ED281AC8E9D71AF186602951CFD7A
Klax (USA, Europe).gg	131072	9B40FC8E	B8969BA5F8DC60823DA59AA511A593C9
Krusty's Fun House (USA, Europe).gg	262144	D01E784F	46BE87D97E42DCEEF816DD7A6AD4D018
Kuni-chan no Game Tengoku (Japan).gg	262144	398F2358	9BFE375432A88A9615FCA2E90385151E
Kuni-chan no Game Tengoku Part 2 (Japan).gg	262144	F3774C65	15B1D9419A7529F4791D17EA3B9FA26E
Land of Illusion Starring Mickey Mouse (USA, Europe).gg	524288	52DBF3E1	4F423E63523BAFDC7311D790850ACE58
Last Action Hero (USA).gg	262144	2D367C43	153243555C10F79CCFC854945472E5ED
Legend of Illusion Starring Mickey Mouse (USA, Europe).gg	524288	CE5AD8B7	6D106D9C80B9D0CDC4F555BE3C3677D3
Lemmings (World) (Beta).gg	262144	51548F61	E49134DDD959298BE16A6A702EB4A7A0
Lemmings (World).gg	262144	0FDE7BAA	49D07D8B68D59535D9B51AE5EFDBBDAC
Lemmings 2 - The Tribes (Unknown) (Proto).gg	524288	FBC807E1	BC7ABC4F5C8A35A383EED5A4A94DE10B
Lion King, The (Europe).gg	524288	0CD9C20B	B2405427E53FC2E358EA199619154FC9
Lion King, The (Japan).gg	524288	C78B8637	81E5A88E8268A1B5730245A36FAC812F
Lion King, The (USA).gg	524288	9808D7B3	62328F27BCDA54D1882A265BF8378688
