Aoki Densetsu Shoot! (Japan) (Beta).sfc	1572864	95487DCE	75153872F28230159187DFED142A969B	
Aoki Densetsu Shoot! (Japan).sfc	1572864	9EA4AD6F	41668CD2BFD33FAB8B7168FECFF2AE4B	
Apocalypse II (Europe) (Proto).sfc	1048576	6A53C658	D6338907994390837D6DBB8D3B99563F	
Appleseed - Prometheus no Shintaku (Japan).sfc	2097152	C0E62C02	BC090BB8677B62961EBAB3F87A2F622B	
Aqutallion (Japan).sfc	1048576	4CA1696F	5223B322DE6CDB821F9752972ADBC00C	
Arabian Nights - Sabaku no Seirei Ou (Japan) (Beta).sfc	2621440	DB17DCFA	CE5090F7F795557C48986BA68CFF09DB	
Arabian Nights - Sabaku no Seirei Ou (Japan).sfc	2621440	B6DBF57B	EB1AD755DA3310F392CF8BC94962612E	
Araiguma Rascal (Japan).sfc	1048576	DE13EC70	FF5876E27215D97F21A11B615578E25E	
Arcade's Greatest Hits - The Atari Collection 1 (Europe).sfc	524288	D562233E	778DB880D42AA2BA19ADB71F69E7067E	
Arcade's Greatest Hits - The Atari Collection 1 (USA).sfc	524288	02394F36	FBF6512DCB3905A0E1847B397F0F5886	
Arcana (USA).sfc	1048576	C891B297	CEFE028852135A1695ED9F6E692BC0CA	
Archer Maclean's Super Dropzone (Europe).sfc	1048576	E1CCCE49	9F3043950A98A620CE522388E60BEA33	
Arcus Odyssey (USA) (Proto).sfc	1572864	184EF398	DB313D0C844CF97D18075317EC9F7756	
Arcus Spirits (Japan).sfc	1310720	C9067671	1A4017D552B041F254E2E15BB6156450	
Ardy Lightfoot (Europe).sfc	1048576	D239398F	12A0AE90DD65F109BEBB1172FCAF5DDD	
Ardy Lightfoot (Japan) (Beta).sfc	1048576	F73A6E33	5D6AF8C84B0AA3520F16D05B7E5F8BAA	
Ardy Lightfoot (Japan).sfc	1048576	2AA7777B	FBFB078EFA9B6DE2DA700F4DD5FD5CE6	
Ardy Lightfoot (USA).sfc	1048576	51A5F489	000C3BB276FD456E0E259553DEDE9BA4	
Area 88 (Japan).sfc	1048576	06388F71	9E6FF27AAE9AA5C21D9E7FA88338B2DE	
Aretha (Japan).sfc	2097152	395BADE3	DDF4920AE09530DA94EAE230FDFFD3C4	
Aretha II - Ariel no Fushigi na Tabi (Japan) (Beta 1).sfc	2097152	7F5A6F91	85265435DDCC6358A587895E0AAC8915	
Aretha II - Ariel no Fushigi na Tabi (Japan) (Beta 2).sfc	2097152	7B164161	70563C47FA4AFE306A2E110998005753	
Aretha II - Ariel no Fushigi na Tabi (Japan).sfc	2097152	FF63EC26	0EE181FD933BE14CFA6D323FAE03AAE3	
Arkanoid - Doh It Again (Europe).sfc	524288	D436489B	06EFFCF7FD688F89E63E83AE2369D1C5	
Arkanoid - Doh It Again (Japan) (En).sfc	524288	7A8BBAFA	2CDBA2EA2369BFE29E9B5C59A04C8F8E	
Arkanoid - Doh It Again (USA).sfc	524288	B50503A0	03D30CA9AAA89738640CF14532DDFE6C	
Art of Fighting (Europe).sfc	2097152	143051A5	A29C0A3E8A340AAA7672B00B190BE396	
Art of Fighting (USA).sfc	2097152	9FA74067	9E379F323ACC381163EDB6C6A24F9C1A	
Aryol (Japan).sfc	1048576	43B1AAD9	03C868AB217E6E676F965A2319871A5C	
Asahi Shinbun Rensai - Katou Hifumi Kudan Shougi - Shingiryuu (Japan).sfc	1048576	506A8F77	3D3C735AD372DBBBB7CAFB809C60678B	
Asameshimae Nyanko (Japan).sfc	1048576	24FE792F	A7CF8B4A9DA276955118AEF0DF61987C	
Ashita no Joe (Japan).sfc	1048576	6B54BE97	C7F80EB13AD9EE5FB5598B24002B6113	
Asterix & Obelix (Europe) (En,Fr,De,Es).sfc	1572864	83AF6152	77BF37A9A6779A1D7E109BC1A707ECD1	
Asterix (Europe) (En,Fr,De,Es).sfc	524288	5DDEDC28	B4FC60315646BFB9280D7EDC4E59B5CC	
Atlas, The - Renaissance Voyager (Japan).sfc	2097152	19E09C6B	2E90E35BCFA4945A9A914191DEBE2B61	
Axelay (Europe).sfc	1048576	F43F6743	F18E245FC9447464787227FB42167781	
Axelay (Japan).sfc	1048576	B0A02734	2C708D496D04812509F9FB3DB7C21872	
Axelay (USA) (Sample).sfc	1048576	A0677D80	6E750E560F247C4FA8F8C8B21BBE4446	
Axelay (USA).sfc	1048576	F812B533	699BBDFFAB13C41FA8D4A9B3C25D60E7	
B.O.B. (Europe).sfc	1048576	8D56598B	164AFC89980D3F5BB7A7760BFDF8BC32	
